image,method,ssim,psnr,entropy,mean_diff,score
dataset/train/aneurysm/10_12.jpg,EdgeEnhanced,0.9729562641753013,29.551836821786907,2.98302984182896,0.0074051665142178535,0.6623081197155286
dataset/train/aneurysm/10_12.jpg,CLAHE,0.9657536929372857,29.834622457280705,3.861165753377297,0.02013336308300495,0.6578579085957261
dataset/train/aneurysm/10_12.jpg,Gamma,0.8872389945876297,30.357609807743252,2.8807963404096277,0.028716977685689926,0.6200217606031364
dataset/train/aneurysm/10_12.jpg,Heatmap_Jet,0.8628048362682404,18.721362169000944,2.6503769561825457,0.0407995730638504,0.5355706765353557
dataset/train/aneurysm/10_12.jpg,LUT_Autumn,0.5333249648109121,14.738451968552244,2.658795298273019,0.17558006942272186,0.3199771803322251
dataset/train/aneurysm/10_2.jpg,CLAHE,0.9701598980988054,30.084546259480756,4.08712880410272,0.019479745998978615,0.6616912774064915
dataset/train/aneurysm/10_2.jpg,EdgeEnhanced,0.9716146337440652,29.203367804333553,3.077732502783507,0.00821363739669323,0.6593847962186952
dataset/train/aneurysm/10_2.jpg,Gamma,0.8919125099131026,29.867850178444527,2.987573902498318,0.03038603998720646,0.6190861480297771
dataset/train/aneurysm/10_2.jpg,Heatmap_Jet,0.8521057885751326,18.915337140289516,2.5160097012831906,0.04338778927922249,0.530867359273459
dataset/train/aneurysm/10_2.jpg,LUT_Autumn,0.5532667965395743,14.812168755437407,2.882686268197735,0.17404411733150482,0.33069758733611065
dataset/train/aneurysm/10_3.jpg,EdgeEnhanced,0.9729562641753013,29.551836821786907,2.98302984182896,0.0074051665142178535,0.6623081197155286
dataset/train/aneurysm/10_3.jpg,CLAHE,0.9657536929372857,29.834622457280705,3.861165753377297,0.02013336308300495,0.6578579085957261
dataset/train/aneurysm/10_3.jpg,Gamma,0.8872389945876297,30.357609807743252,2.8807963404096277,0.028716977685689926,0.6200217606031364
dataset/train/aneurysm/10_3.jpg,Heatmap_Jet,0.8628048362682404,18.721362169000944,2.6503769561825457,0.0407995730638504,0.5355706765353557
dataset/train/aneurysm/10_3.jpg,LUT_Autumn,0.5333249648109121,14.738451968552244,2.658795298273019,0.17558006942272186,0.3199771803322251
dataset/train/aneurysm/10_4.jpg,EdgeEnhanced,0.9888214246526906,31.533281133016395,3.0575131681552565,0.0056340754963457584,0.6824835840251745
dataset/train/aneurysm/10_4.jpg,CLAHE,0.9704563599517798,31.38906755060002,4.127464492568829,0.017792843282222748,0.6700040166230454
dataset/train/aneurysm/10_4.jpg,Gamma,0.8884264045251073,30.126624998746422,3.0320407897734487,0.029304806143045425,0.6191119910264231
dataset/train/aneurysm/10_4.jpg,Heatmap_Jet,0.8422724338243026,18.10349449204366,2.7917914807998643,0.047549646347761154,0.5202472545948611
dataset/train/aneurysm/10_4.jpg,LUT_Autumn,0.5405679041373884,14.831840286076858,2.7885209197049416,0.17256054282188416,0.32476288522077856
dataset/train/aneurysm/10_7.jpg,EdgeEnhanced,0.9744370618798455,29.666715511179586,2.895913481029531,0.0071046603843569756,0.6637978919301288
dataset/train/aneurysm/10_7.jpg,CLAHE,0.963472419220269,29.233195506287544,3.6558736233830427,0.02132968045771122,0.6528694465563175
dataset/train/aneurysm/10_7.jpg,Gamma,0.8861180683238395,30.427143714008224,2.7868109750876062,0.02854015864431858,0.6199138647171054
dataset/train/aneurysm/10_7.jpg,Heatmap_Jet,0.8753942203221947,19.347239836790607,2.562918113202127,0.03699662908911705,0.5463812233640175
dataset/train/aneurysm/10_7.jpg,LUT_Autumn,0.5287724254183567,14.701927542927207,2.567187777776481,0.17668430507183075,0.3172609169523754
dataset/train/aneurysm/10_8.jpg,EdgeEnhanced,0.9692679336759691,30.435128928299022,2.6511899914119788,0.0066286372020840645,0.6659190129673619
dataset/train/aneurysm/10_8.jpg,CLAHE,0.9727639088051531,30.175102113394896,3.765681340504478,0.02225709706544876,0.6629811476698562
dataset/train/aneurysm/10_8.jpg,Gamma,0.9156187867359924,28.24170210575722,2.6584574119563475,0.037621255964040756,0.6197353548097313
dataset/train/aneurysm/10_8.jpg,Heatmap_Jet,0.8262943879779767,16.483506852806823,2.3845176951109783,0.07630520313978195,0.4967871944778729
dataset/train/aneurysm/10_8.jpg,LUT_Autumn,0.6631681615319912,15.22502521202937,2.6333500315585927,0.1665775626897812,0.3896187195002156
dataset/train/aneurysm/10_9.jpg,EdgeEnhanced,0.9837983183193014,31.032281753575983,2.747034515688784,0.005097700748592615,0.6770733095313881
dataset/train/aneurysm/10_9.jpg,CLAHE,0.9305433856147337,31.225469678132136,3.470977055741413,0.02013980597257614,0.6485965496816445
dataset/train/aneurysm/10_9.jpg,Gamma,0.8525389076218808,33.00012843837771,2.694067087451445,0.01884780265390873,0.6205006639104249
dataset/train/aneurysm/10_9.jpg,Heatmap_Jet,0.7341479371613477,14.09492048439281,2.29162540711784,0.08376161754131317,0.43489116797876815
dataset/train/aneurysm/10_9.jpg,LUT_Autumn,0.3959491070436827,14.46632285932176,2.4505896096559074,0.18070156872272491,0.2486321769332269
dataset/train/aneurysm/11_1.jpg,EdgeEnhanced,0.9736945305675118,29.67758567973061,2.978156777533564,0.0072545213624835014,0.6634618750896428
dataset/train/aneurysm/11_1.jpg,CLAHE,0.9660943683292301,30.30161788368751,3.864510548556063,0.01944095268845558,0.660968700929049
dataset/train/aneurysm/11_1.jpg,Gamma,0.8871235432257126,30.379734973424153,2.8809327238908704,0.02865603193640709,0.6201089750661198
dataset/train/aneurysm/11_1.jpg,Heatmap_Jet,0.8601662955550852,18.604550106425386,2.6464376701457746,0.041708774864673615,0.5333686934431601
dataset/train/aneurysm/11_1.jpg,LUT_Autumn,0.5330774096666181,14.747997906434778,2.6487605099104994,0.17515160143375397,0.31999637198516695
dataset/train/aneurysm/11_10.jpg,EdgeEnhanced,0.9736945305675118,29.67758567973061,2.978156777533564,0.0072545213624835014,0.6634618750896428
dataset/train/aneurysm/11_10.jpg,CLAHE,0.9660943683292301,30.30161788368751,3.864510548556063,0.01944095268845558,0.660968700929049
dataset/train/aneurysm/11_10.jpg,Gamma,0.8871235432257126,30.379734973424153,2.8809327238908704,0.02865603193640709,0.6201089750661198
dataset/train/aneurysm/11_10.jpg,Heatmap_Jet,0.8601662955550852,18.604550106425386,2.6464376701457746,0.041708774864673615,0.5333686934431601
dataset/train/aneurysm/11_10.jpg,LUT_Autumn,0.5330774096666181,14.747997906434778,2.6487605099104994,0.17515160143375397,0.31999637198516695
dataset/train/aneurysm/11_11.jpg,EdgeEnhanced,0.9745079468434107,30.49617659466822,2.9531380050589306,0.006399087142199278,0.6689512155612748
dataset/train/aneurysm/11_11.jpg,Gamma,0.8551724963428493,33.609042720994786,2.739306212593923,0.01373005285859108,0.6264944939256751
dataset/train/aneurysm/11_11.jpg,CLAHE,0.8282819570398708,30.45044630203303,3.2794354577467564,0.021683603525161743,0.5925069356271012
dataset/train/aneurysm/11_11.jpg,Heatmap_Jet,0.5193746668063691,13.897277525934985,2.439755332004322,0.08833710849285126,0.3254035768602242
dataset/train/aneurysm/11_11.jpg,LUT_Autumn,0.2986821855914782,14.281855738333032,2.828902133784171,0.18505814671516418,0.19802059788270446
dataset/train/aneurysm/11_12.jpg,EdgeEnhanced,0.9736945305675118,29.67758567973061,2.978156777533564,0.0072545213624835014,0.6634618750896428
